Source,CreationDate,Author,LastSaved,LastSavedBy,BarcodeFinal,LabelPrefix,Crop,FieldStrip,ID2,Col-Row2,Col,Row2,ShoudKeep,isResidue,TotalGrain(g)+bag,TareBag(g),TotalGrain(g),Tota Biomass(g)+bag,TareBag(g),TotalBiomass(g),protein,moisture,starch,gluten,testWeight,tareWtSampleBag(g),NOTES,Notes2,Notes3
??\Cook Farm GP HY2014 Field B C4 WW Bag Labels.xlsx,41856.34514,Rachel Unger,41871.46667,Covered Storage,CF14GPWW_232_15-J,CF14GPWW,WW,,232,15-J,15,J,0,,,,1187,,,2237,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\CAF GP 2014 WW SW NIR.xlsx,42157.42847,Covered Storage,42166.53264,Covered Storage,CF14GPWW_232_15-J,CF14GPWW,WW,,232,15-J,15,J,0,,1203,20,1183,,,,10.2,9.5,66.9,27.4,39.5,,,,
??\Cook Farm GP HY2014 Field B C4 WW Bag Labels.xlsx,41856.34514,Rachel Unger,41871.46667,Covered Storage,CF14GPWW_233_16-J,CF14GPWW,WW,,233,16-J,16,J,0,,,,1531,,,,,,,,,,,,
??\Cook Farm GP HY2014 Field B C4 WW Bag Labels.xlsx,41856.34514,Rachel Unger,41871.46667,Covered Storage,CF14GPWW_233_16-J_RES,CF14GPWW,WW,,233,16-J,16,J,0,RES,,,,,,3689,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\CAF GP 2014 WW SW NIR.xlsx,42157.42847,Covered Storage,42166.53264,Covered Storage,CF14GPWW_233_16-J,CF14GPWW,WW,,233,16-J,16,J,0,,1555,20,1535,,,,8.9,8.6,74.2,22,51.8,,Starch outside limits,,
??\Cook Farm GP HY2014 Field B C4 WW Bag Labels.xlsx,41856.34514,Rachel Unger,41871.46667,Covered Storage,CF14GPWW_234_17-J,CF14GPWW,WW,,234,17-J,17,J,0,,,,1090,,,2031,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromPcfsAUsbThumbDrive_161202\Documents\CFGPWW2014FieldB.xlsx,41947.55208,Covered Storage,41947.65833,Covered Storage,CF14GPWW_234_17-J,CF14GPWW,WW,,234,17-J,17,J,0,,1110,19,1091,,,,11,9.6,66.7,30,44.3,,,,
??\Cook Farm GP HY2014 Field B C4 WW Bag Labels.xlsx,41856.34514,Rachel Unger,41871.46667,Covered Storage,CF14GPWW_235_18-J,CF14GPWW,WW,,235,18-J,18,J,0,,,,1439,,,2623,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromPcfsAUsbThumbDrive_161202\Documents\CFGPWW2014FieldB.xlsx,41947.55208,Covered Storage,41947.65833,Covered Storage,CF14GPWW_235_18-J,CF14GPWW,WW,,235,18-J,18,J,0,,1457,19,1438,,,,10.8,9,72.6,29.4,56,,,,
??\Cook Farm GP HY2014 Field B C4 WW Bag Labels.xlsx,41856.34514,Rachel Unger,41871.46667,Covered Storage,CF14GPWW_236_19-J,CF14GPWW,WW,,236,19-J,19,J,0,,,,1215,,,2348,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\CAF GP 2014 WW SW NIR.xlsx,42157.42847,Covered Storage,42166.53264,Covered Storage,CF14GPWW_236_19-J,CF14GPWW,WW,,236,19-J,19,J,0,,1232,20,1212,,,,10.1,8.6,72,26.3,49.1,,,,
??\Cook Farm GP HY2014 Field B C4 WW Bag Labels.xlsx,41856.34514,Rachel Unger,41871.46667,Covered Storage,CF14GPWW_237_20-J,CF14GPWW,WW,,237,20-J,20,J,0,,,,1313,,,2255,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\CAF GP 2014 WW SW NIR.xlsx,42157.42847,Covered Storage,42166.53264,Covered Storage,CF14GPWW_237_20-J,CF14GPWW,WW,,237,20-J,20,J,0,,1339,20,1319,,,,11.2,8.2,72.6,29.8,49.7,,Starch outside limits,,
??\Cook Farm GP HY2014 Field B C4 WW Bag Labels.xlsx,41856.34514,Rachel Unger,41871.46667,Covered Storage,CF14GPWW_238_21-J,CF14GPWW,WW,,238,21-J,21,J,0,,,,989,,,1730,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\CAF GP 2014 WW SW NIR.xlsx,42157.42847,Covered Storage,42166.53264,Covered Storage,CF14GPWW_238_21-J,CF14GPWW,WW,,238,21-J,21,J,0,,1013,20,993,,,,9.9,8.3,72.5,25.9,53.1,,Starch outside limits,,
??\Cook Farm GP HY2014 Field B C4 WW Bag Labels.xlsx,41856.34514,Rachel Unger,41871.46667,Covered Storage,CF14GPWW_239_22-J,CF14GPWW,WW,,239,22-J,22,J,0,,,,1072,,,,,,,,,,,,
??\Cook Farm GP HY2014 Field B C4 WW Bag Labels.xlsx,41856.34514,Rachel Unger,41871.46667,Covered Storage,CF14GPWW_239_22-J_RES,CF14GPWW,WW,,239,22-J,22,J,0,RES,,,,,,3594,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\CAF GP 2014 WW SW NIR.xlsx,42157.42847,Covered Storage,42166.53264,Covered Storage,CF14GPWW_239_22-J,CF14GPWW,WW,,239,22-J,22,J,0,,1105,20,1085,,,,10.6,7.8,72.3,27.9,52.8,,Starch outside limits,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\CAF GP 2014 WW SW NIR.xlsx,42157.42847,Covered Storage,42166.53264,Covered Storage,CF14GPSWGrn_C1_241_23-J,CF14GPSWGrn,SW,C1,241,23-J,23,J,0,,721,20,701,,,,11.3,6.9,69.3,26.8,58.4,,MOISTURE OUTSIDE LIMITS,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\GPHY14_G20141221.xlsx,41995.42847,Covered Storage,41996.44167,Covered Storage,GPHY14_GB_C2_242_24-J,GPHY14,GB,C2,242,24-J,24,J,0,,460,20,440,922,96,,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromPcfsAUsbThumbDrive_161202\Documents\CAF_GPHY14_GB_GR_WT.xlsx,42164.54028,Covered Storage,42164.56806,Covered Storage,GPHY14_GB_C2_242_24-J,GPHY14,GB,C2,242,24-J,24,J,0,,449,20,429,,,,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\PCFS A\CAF_GPHY14_GB_GR_WT.xlsx,42164.54028,Covered Storage,42165.61944,Covered Storage,GPHY14_GB_C2_242_24-J,GPHY14,GB,C2,242,24-J,24,J,0,,449,20,429,,,,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromPcfsAUsbThumbDrive_161202\Documents\GPHY14SB.xlsx,41964.45069,Covered Storage,41964.50208,Covered Storage,GPHY14_SB_C3_243_25-J,GPHY14,SB,C3,243,25-J,25,J,0,,520,31,489,,,,11.3,12.1,63.6,,53.5,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromPcfsAUsbThumbDrive_161202\Documents\GPHY14SB.xlsx,41964.45069,Covered Storage,41964.50208,Covered Storage,GPHY14_SB_C3_244_26-J,GPHY14,SB,C3,244,26-J,26,J,0,,576,31,545,,,,10.23,11.7,64.6,,54.1,,,,
??\Cook Farm GP HY2014 Field B C4 WW Bag Labels.xlsx,41856.34514,Rachel Unger,41871.46667,Covered Storage,CF14GPWW_244_27-J,CF14GPWW,WW,,244,27-J,27,J,0,,,,693,,,1318,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\CAF GP 2014 WW SW NIR.xlsx,42157.42847,Covered Storage,42166.53264,Covered Storage,CF14GPWW_244_27-J,CF14GPWW,WW,,244,27-J,27,J,0,,711,20,691,,,,13.2,8.6,64.2,35.9,45.7,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\CAF GP 2014 WW SW NIR.xlsx,42157.42847,Covered Storage,42166.53264,Covered Storage,CF14GPSWGrn_C5_246_28-J,CF14GPSWGrn,SW,C5,246,28-J,28,J,0,,659,20,639,,,,11.7,6.8,70.3,27.4,57.3,,MOISTURE OUTSIDE LIMITS,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\CAF GP 2014 WW SW NIR.xlsx,42157.42847,Covered Storage,42166.53264,Covered Storage,CF14GPSWGrn_C5_247_29-J,CF14GPSWGrn,SW,C5,247,29-J,29,J,0,,792,20,772,,,,10.8,6.9,70.3,23.8,56.4,,MOISTURE OUTSIDE LIMITS,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\CAF GP 2014 WW SW NIR.xlsx,42157.42847,Covered Storage,42166.53264,Covered Storage,CF14GPSWGrn_C6_248_30-J,CF14GPSWGrn,SW,C6,248,30-J,30,J,0,,1073,20,1053,,,,10,7,75.7,23,61.2,,MOISTURE OUTSIDE LIMITS,STARCH OUTSIDE LIMITS,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\GPHY14_G20141221.xlsx,41995.42847,Covered Storage,41996.44167,Covered Storage,GPHY14_GB_A1_249_9-K,GPHY14,GB,A1,249,9-K,9,K,0,,409,20,389,1453,96,,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromPcfsAUsbThumbDrive_161202\Documents\CAF_GPHY14_GB_GR_WT.xlsx,42164.54028,Covered Storage,42164.56806,Covered Storage,GPHY14_GB_A1_249_9-K,GPHY14,GB,A1,249,9-K,9,K,0,,397,25,372,,,,,,,,,,"MOUSE DAMAGE TO SAMPLE BAG, SO WEIGHED BAG SEPERATELY",,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\PCFS A\CAF_GPHY14_GB_GR_WT.xlsx,42164.54028,Covered Storage,42165.61944,Covered Storage,GPHY14_GB_A1_249_9-K,GPHY14,GB,A1,249,9-K,9,K,0,,397,25,372,,,,,,,,,,"MOUSE DAMAGE TO SAMPLE BAG, SO WEIGHED BAG SEPERATELY",,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\GPHY14_G20141221.xlsx,41995.42847,Covered Storage,41996.44167,Covered Storage,GPHY14_GB_A2_250_10-K,GPHY14,GB,A2,250,10-K,10,K,0,,318,20,298,686,96,,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromPcfsAUsbThumbDrive_161202\Documents\CAF_GPHY14_GB_GR_WT.xlsx,42164.54028,Covered Storage,42164.56806,Covered Storage,GPHY14_GB_A2_250_10-K,GPHY14,GB,A2,250,10-K,10,K,0,,309,20,289,,,,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\GPHY14_G20141221.xlsx,41995.42847,Covered Storage,41996.44167,Covered Storage,GPHY14_GB_A3_251_11-K,GPHY14,GB,A3,251,11-K,11,K,0,,86,20,66,462,96,,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromPcfsAUsbThumbDrive_161202\Documents\CAF_GPHY14_GB_GR_WT.xlsx,42164.54028,Covered Storage,42164.56806,Covered Storage,GPHY14_GB_A3_251_11-K,GPHY14,GB,A3,251,11-K,11,K,0,,92,19,73,,,,,,,,,,"MOUSE DAMAGE TO SAMPLE BAG, SO WEIGHED BAG SEPERATELY",,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\PCFS A\CAF_GPHY14_GB_GR_WT.xlsx,42164.54028,Covered Storage,42165.61944,Covered Storage,GPHY14_GB_A3_251_11-K,GPHY14,GB,A3,251,11-K,11,K,0,,92,19,73,,,,,,,,,,"MOUSE DAMAGE TO SAMPLE BAG, SO WEIGHED BAG SEPERATELY",,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\GPHY14_G20141221.xlsx,41995.42847,Covered Storage,41996.44167,Covered Storage,GPHY14_GB_A4_252_12-K,GPHY14,GB,A4,252,12-K,12,K,0,,127,20,107,589,96,,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromPcfsAUsbThumbDrive_161202\Documents\CAF_GPHY14_GB_GR_WT.xlsx,42164.54028,Covered Storage,42164.56806,Covered Storage,GPHY14_GB_A4_252_12-K,GPHY14,GB,A4,252,12-K,12,K,0,,117,20,97,,,,,,,,,,MOUSE DAMAGE TO SAMPLE,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromPcfsAUsbThumbDrive_161202\Documents\CAF_GPHY14_GB_GR_WT.xlsx,42164.54028,Covered Storage,42164.56806,Covered Storage,GPHY14_GB_A4_252_12-K,GPHY14,GB,A4,252,12-K,12,K,0,,117,20,97,,,,,,,,,,MOUSE DAMAGE TO SAMPLE,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\GPHY14_G20141221.xlsx,41995.42847,Covered Storage,41996.44167,Covered Storage,GPHY14_GB_A4_253_13-K,GPHY14,GB,A4,253,13-K,13,K,0,,351,20,331,829,96,,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromPcfsAUsbThumbDrive_161202\Documents\CAF_GPHY14_GB_GR_WT.xlsx,42164.54028,Covered Storage,42164.56806,Covered Storage,GPHY14_GB_A4_253_13-K,GPHY14,GB,A4,253,13-K,13,K,0,,339,20,319,,,,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\PCFS A\CAF_GPHY14_GB_GR_WT.xlsx,42164.54028,Covered Storage,42165.61944,Covered Storage,GPHY14_GB_A4_253_13-K,GPHY14,GB,A4,253,13-K,13,K,0,,339,20,319,,,,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\CAF GP 2014 WW SW NIR.xlsx,42157.42847,Covered Storage,42166.53264,Covered Storage,CF14GPSWGrn_A5_254_14-K,CF14GPSWGrn,SW,A5,254,14-K,14,K,0,,1264,20,1244,,,,10.2,7.1,71.1,23.4,59.4,,MOISTURE OUTSIDE LIMITS,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\CAF GP 2014 WW SW NIR.xlsx,42157.42847,Covered Storage,42166.53264,Covered Storage,CF14GPSWGrn_A6_255_15-K,CF14GPSWGrn,SW,A6,255,15-K,15,K,0,,674,20,654,,,,11,7,72.4,25.1,57.5,,MOISTURE OUTSIDE LIMITS,,
??\Cook Farm GP HY2014 Field B C4 WW Bag Labels.xlsx,41856.34514,Rachel Unger,41871.46667,Covered Storage,CF14GPWW_255_16-K,CF14GPWW,WW,,255,16-K,16,K,0,,,,1625,,,2643,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromPcfsAUsbThumbDrive_161202\Documents\CFGPWW2014FieldB.xlsx,41947.55208,Covered Storage,41947.65833,Covered Storage,CF14GPWW_255_16-K,CF14GPWW,WW,,255,16-K,16,K,0,,1643,19,1624,,,,9.9,9.1,73.5,26.4,55.9,,,,
??\Cook Farm GP HY2014 Field B C4 WW Bag Labels.xlsx,41856.34514,Rachel Unger,41871.46667,Covered Storage,CF14GPWW_256_17-K,CF14GPWW,WW,,256,17-K,17,K,0,,,,932,,,1547,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromPcfsAUsbThumbDrive_161202\Documents\CFGPWW2014FieldB.xlsx,41947.55208,Covered Storage,41947.65833,Covered Storage,CF14GPWW_256_17-K,CF14GPWW,WW,,256,17-K,17,K,0,,954,19,935,,,,9.5,9.1,73,24.9,53.9,,,,
??\Cook Farm GP HY2014 Field B C4 WW Bag Labels.xlsx,41856.34514,Rachel Unger,41871.46667,Covered Storage,CF14GPWW_257_18-K,CF14GPWW,WW,,257,18-K,18,K,0,,,,1188,,,2189,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\CAF GP 2014 WW SW NIR.xlsx,42157.42847,Covered Storage,42166.53264,Covered Storage,CF14GPWW_257_18-K,CF14GPWW,WW,,257,18-K,18,K,0,,1215,20,1195,,,,10,9,72.9,26.1,52.5,,,,
??\Cook Farm GP HY2014 Field B C4 WW Bag Labels.xlsx,41856.34514,Rachel Unger,41871.46667,Covered Storage,CF14GPWW_258_19-K,CF14GPWW,WW,,258,19-K,19,K,0,,,,1125,,,2176,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\CAF GP 2014 WW SW NIR.xlsx,42157.42847,Covered Storage,42166.53264,Covered Storage,CF14GPWW_258_19-K,CF14GPWW,WW,,258,19-K,19,K,0,,1156,20,1136,,,,9.5,8.8,65.8,25.3,39.7,,Protein DM outside limit,,
??\Cook Farm GP HY2014 Field B C4 WW Bag Labels.xlsx,41856.34514,Rachel Unger,41871.46667,Covered Storage,CF14GPWW_259_20-K,CF14GPWW,WW,,259,20-K,20,K,0,,,,1230,,,2179,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\CAF GP 2014 WW SW NIR.xlsx,42157.42847,Covered Storage,42166.53264,Covered Storage,CF14GPWW_259_20-K,CF14GPWW,WW,,259,20-K,20,K,0,,1255,20,1235,,,,11,8.3,68.7,29,43.8,,,,
??\Cook Farm GP HY2014 Field B C4 WW Bag Labels.xlsx,41856.34514,Rachel Unger,41871.46667,Covered Storage,CF14GPWW_260_21-K,CF14GPWW,WW,,260,21-K,21,K,0,,,,1427,,,,,,,,,,,,
??\Cook Farm GP HY2014 Field B C4 WW Bag Labels.xlsx,41856.34514,Rachel Unger,41871.46667,Covered Storage,CF14GPWW_260_21-K_RES,CF14GPWW,WW,,260,21-K,21,K,0,RES,,,,,,3261,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromPcfsAUsbThumbDrive_161202\Documents\CFGPWW2014FieldB.xlsx,41947.55208,Covered Storage,41947.65833,Covered Storage,CF14GPWW_260_21-K,CF14GPWW,WW,,260,21-K,21,K,0,,1451,19,1432,,,,9.8,7.8,72.6,25.1,53.1,,,,
??\Cook Farm GP HY2014 Field B C4 WW Bag Labels.xlsx,41856.34514,Rachel Unger,41871.46667,Covered Storage,CF14GPWW_261_22-K,CF14GPWW,WW,,261,22-K,22,K,0,,,,1266,,,,,,,,,,,,
??\Cook Farm GP HY2014 Field B C4 WW Bag Labels.xlsx,41856.34514,Rachel Unger,41871.46667,Covered Storage,CF14GPWW_261_22-K_RES,CF14GPWW,WW,,261,22-K,22,K,0,RES,,,,,,3023,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\CAF GP 2014 WW SW NIR.xlsx,42157.42847,Covered Storage,42166.53264,Covered Storage,CF14GPWW_261_22-K,CF14GPWW,WW,,261,22-K,22,K,0,,1305,20,1285,,,,11.2,8.4,68,30.4,43.9,,,,
??\Cook Farm GP HY2014 Field B C4 WW Bag Labels.xlsx,41856.34514,Rachel Unger,41871.46667,Covered Storage,CF14GPWW_262_23-K,CF14GPWW,WW,,262,23-K,23,K,0,,,,1063,,,1836,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\CAF GP 2014 WW SW NIR.xlsx,42157.42847,Covered Storage,42166.53264,Covered Storage,CF14GPWW_262_23-K,CF14GPWW,WW,,262,23-K,23,K,0,,1076,20,1056,,,,9.9,8.9,75.5,26.3,57,,Starch outside limits,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\CAF GP 2014 WW SW NIR.xlsx,42157.42847,Covered Storage,42166.53264,Covered Storage,CF14GPSWGrn_C1_264_24-K,CF14GPSWGrn,SW,C1,264,24-K,24,K,0,,786,20,766,,,,7.4,7.4,72.7,23.9,60.1,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\GPHY14_G20141221.xlsx,41995.42847,Covered Storage,41996.44167,Covered Storage,GPHY14_GB_C2_265_25-K,GPHY14,GB,C2,265,25-K,25,K,0,,559,20,539,1096,96,,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromPcfsAUsbThumbDrive_161202\Documents\CAF_GPHY14_GB_GR_WT.xlsx,42164.54028,Covered Storage,42164.56806,Covered Storage,GPHY14_GB_C2_265_25-K,GPHY14,GB,C2,265,25-K,25,K,0,,548,20,528,,,,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromPcfsAUsbThumbDrive_161202\Documents\CAF_GPHY14_GB_GR_WT.xlsx,42164.54028,Covered Storage,42164.56806,Covered Storage,GPHY14_GB_C2_265_25-K,GPHY14,GB,C2,265,25-K,25,K,0,,548,20,528,,,,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\GPHY14_G20141221.xlsx,41995.42847,Covered Storage,41996.44167,Covered Storage,GPHY14_GB_C2_266_26-K,GPHY14,GB,C2,266,26-K,26,K,0,,333,20,313,725,96,,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromPcfsAUsbThumbDrive_161202\Documents\CAF_GPHY14_GB_GR_WT.xlsx,42164.54028,Covered Storage,42164.56806,Covered Storage,GPHY14_GB_C2_266_26-K,GPHY14,GB,C2,266,26-K,26,K,0,,323,20,303,,,,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromPcfsAUsbThumbDrive_161202\Documents\CAF_GPHY14_GB_GR_WT.xlsx,42164.54028,Covered Storage,42164.56806,Covered Storage,GPHY14_GB_C2_266_26-K,GPHY14,GB,C2,266,26-K,26,K,0,,323,20,303,,,,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromPcfsAUsbThumbDrive_161202\Documents\GPHY14SB.xlsx,41964.45069,Covered Storage,41964.48472,Covered Storage,GPHY14_SB_C3_267_27-K,GPHY14,SB,C3,267,27-K,27,K,0,,460,25,435,,,,13.3,10.9,63.1,,53.7,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromPcfsAUsbThumbDrive_161202\Documents\GPHY14SB.xlsx,41964.45069,Covered Storage,41964.50208,Covered Storage,GPHY14_SB_C3_267_27-K,GPHY14,SB,C3,267,27-K,27,K,0,,460,25,435,,,,13.3,10.9,63.1,,53.7,,,,
??\Cook Farm GP HY2014 Field B C4 WW Bag Labels.xlsx,41856.34514,Rachel Unger,41871.46667,Covered Storage,CF14GPWW_267_28-K,CF14GPWW,WW,,267,28-K,28,K,0,,,,427,,,785,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromPcfsAUsbThumbDrive_161202\Documents\CFGPWW2014FieldB.xlsx,41947.55208,Covered Storage,41947.65833,Covered Storage,CF14GPWW_267_28-K,CF14GPWW,WW,,267,28-K,28,K,0,,448,19,429,,,,13.5,8.8,67.3,37,51.3,,,,
??\Cook Farm GP HY2014 Field B C4 WW Bag Labels.xlsx,41856.34514,Rachel Unger,41871.46667,Covered Storage,CF14GPWW_268_29-K,CF14GPWW,WW,,268,29-K,29,K,0,,,,932,,,1508,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\CAF GP 2014 WW SW NIR.xlsx,42157.42847,Covered Storage,42166.53264,Covered Storage,CF14GPWW_268_29-K,CF14GPWW,WW,,268,29-K,29,K,0,,954,20,934,,,,10.8,8.4,71.6,29.2,56.8,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\CAF GP 2014 WW SW NIR.xlsx,42157.42847,Covered Storage,42166.53264,Covered Storage,CF14GPSWGrn_C5_270_30-K,CF14GPSWGrn,SW,C5,270,30-K,30,K,0,,1104,20,1084,,,,10.1,6.9,73.7,22.7,59.6,,MOISTURE OUTSIDE LIMITS,STARCH OUTSIDE LIMITS,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\CAF GP 2014 WW SW NIR.xlsx,42157.42847,Covered Storage,42166.53264,Covered Storage,CF14GPSWGrn_C6_271_31-K,CF14GPSWGrn,SW,C6,271,31-K,31,K,0,,898,25,873,,,,10,6.6,74.8,22,58.8,,MOISTURE OUTSIDE LIMITS,STARCH OUTSIDE LIMITS,ORIGINAL SAMPLE BAG RIPPED
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\GPHY14_G20141221.xlsx,41995.42847,Covered Storage,41996.44167,Covered Storage,GPHY14_GB_A1_272_9-L,GPHY14,GB,A1,272,9-L,9,L,0,,398,20,378,1259,96,,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromPcfsAUsbThumbDrive_161202\Documents\CAF_GPHY14_GB_GR_WT.xlsx,42164.54028,Covered Storage,42164.56806,Covered Storage,GPHY14_GB_A1_272_9-L,GPHY14,GB,A1,272,9-L,9,L,0,,427,20,407,,,,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\PCFS A\CAF_GPHY14_GB_GR_WT.xlsx,42164.54028,Covered Storage,42165.61944,Covered Storage,GPHY14_GB_A1_272_9-L,GPHY14,GB,A1,272,9-L,9,L,0,,427,20,407,,,,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\GPHY14_G20141221.xlsx,41995.42847,Covered Storage,41996.44167,Covered Storage,GPHY14_GB_A2_273_10-L,GPHY14,GB,A2,273,10-L,10,L,0,,187,20,167,542,96,,,,,,,,,,
